symbol,strategy,interval,indicator_params,exit_mode,exit_params,n_trades,win_rate_pct,total_return_pct,max_drawdown_pct,sharpe,profit_factor,avg_win_pct,avg_loss_pct
ETHUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",262,29.39,-59.67,-59.81,-9.756,0.345,0.601,-0.736
ETHUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",233,29.61,-61.61,-61.98,-7.475,0.408,0.974,-0.985
ETHUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",201,31.34,-61.27,-62.17,-6.464,0.399,1.245,-1.242
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",181,28.73,-66.41,-72.12,-3.595,0.576,3.688,-2.279
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",446,33.63,-74.13,-75.58,-5.353,0.612,1.688,-1.297
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",106,30.19,-49.16,-57.15,-1.868,0.692,5.682,-3.25
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",892,31.05,-94.9,-94.91,-13.827,0.435,0.638,-0.767
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",643,33.9,-86.18,-86.34,-8.292,0.565,1.1,-1.02
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",452,31.86,-80.48,-80.7,-5.714,0.574,1.666,-1.291
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",158,28.48,-62.21,-70.1,-3.433,0.546,3.688,-2.277
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",326,32.21,-67.68,-68.1,-5.483,0.547,1.685,-1.297
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",94,27.66,-55.4,-62.18,-2.637,0.592,5.682,-3.246
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",568,29.93,-85.34,-85.39,-13.217,0.396,0.644,-0.753
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",461,33.41,-76.92,-77.22,-7.344,0.531,1.082,-1.01
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",366,33.61,-69.7,-70.09,-4.881,0.614,1.586,-1.275
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",117,29.91,-48.78,-54.94,-2.976,0.616,3.589,-2.294
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",207,32.85,-49.55,-51.57,-4.239,0.579,1.675,-1.297
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",76,30.26,-42.5,-51.6,-1.796,0.645,5.453,-3.291
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",294,27.55,-67.01,-67.01,-10.77,0.312,0.579,-0.737
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",261,30.27,-62.67,-62.81,-6.986,0.455,1.01,-0.971
ETHUSDC,BOLL,15m,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",229,32.75,-54.41,-55.61,-4.642,0.556,1.441,-1.197
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",82,29.27,-37.9,-43.37,-2.464,0.642,3.688,-2.294
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",100,33.0,-27.38,-28.91,-3.275,0.639,1.694,-1.297
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",57,24.56,-48.57,-52.91,-2.643,0.521,5.682,-3.291
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",107,32.71,-32.63,-34.25,-3.908,0.523,1.217,-1.128
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",92,32.61,-31.38,-32.72,-2.68,0.615,2.01,-1.554
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",88,23.86,-54.99,-56.24,-5.153,0.386,2.644,-1.983
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",27,40.74,2.76,-12.29,0.368,1.074,3.688,-2.294
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",32,37.5,-5.76,-11.69,-1.121,0.778,1.694,-1.297
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",24,37.5,-0.45,-17.49,0.13,0.991,5.682,-3.291
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",37,40.54,-4.09,-12.22,-0.55,0.85,1.523,-1.21
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",31,38.71,-1.46,-13.99,-0.102,0.956,2.568,-1.658
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",28,32.14,-8.77,-17.4,-0.853,0.778,3.523,-2.089
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",5,20.0,-5.5,-9.03,-1.386,0.396,3.688,-2.294
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",6,33.33,-1.84,-3.84,-0.638,0.647,1.694,-1.297
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",5,20.0,-7.56,-11.79,-1.315,0.421,5.682,-3.291
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",6,33.33,-0.12,-4.59,0.008,0.979,2.793,-1.392
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",5,40.0,2.5,-4.59,0.512,1.411,4.339,-1.974
ETHUSDC,MOM,15m,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",5,20.0,-1.46,-8.35,-0.145,0.851,8.625,-2.405
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",90,30.0,-38.36,-43.03,-2.38,0.672,3.688,-2.294
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",133,33.83,-32.45,-39.76,-3.011,0.67,1.694,-1.297
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",59,25.42,-46.53,-49.8,-2.428,0.576,5.682,-3.252
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",153,35.95,-33.36,-38.88,-4.197,0.63,1.147,-1.048
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",123,34.15,-35.06,-39.55,-3.26,0.633,1.754,-1.423
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",101,28.71,-47.22,-52.67,-3.704,0.51,2.35,-1.803
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",45,31.11,-19.12,-33.45,-1.434,0.717,3.688,-2.294
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",61,40.98,-4.85,-13.64,-0.522,0.896,1.694,-1.297
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",32,31.25,-16.76,-25.81,-0.842,0.744,5.682,-3.291
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",68,39.71,-15.5,-17.86,-2.989,0.653,1.153,-1.158
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",54,44.44,1.79,-14.9,0.281,1.036,2.027,-1.53
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",48,31.25,-25.04,-28.56,-2.355,0.576,2.519,-1.978
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",10,0.0,-20.71,-21.46,-3.944,0.0,,-2.294
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",13,0.0,-15.6,-16.41,-3.91,0.0,,-1.297
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",10,10.0,-21.8,-24.41,-3.197,0.201,5.682,-3.291
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",14,7.14,-15.26,-16.07,-3.445,0.064,1.197,-1.355
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",10,10.0,-9.39,-11.93,-2.287,0.373,5.755,-1.702
ETHUSDC,MOM,15m,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",9,11.11,-9.15,-14.16,-1.244,0.45,7.773,-2.111
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",62,20.97,-48.63,-54.32,-2.863,0.416,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",72,34.72,-17.58,-19.56,-1.446,0.687,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",50,18.0,-58.29,-62.74,-2.87,0.399,5.682,-3.291
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",71,29.58,-27.12,-32.28,-1.838,0.589,2.117,-1.498
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",66,28.79,-30.81,-41.4,-1.532,0.648,3.427,-2.114
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",58,24.14,-39.16,-47.63,-1.451,0.574,4.845,-2.583
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",62,20.97,-48.63,-54.32,-2.863,0.416,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",72,34.72,-17.58,-19.56,-1.446,0.687,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",50,18.0,-58.29,-62.74,-2.87,0.399,5.682,-3.291
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",71,29.58,-27.12,-32.28,-1.838,0.589,2.117,-1.498
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",66,28.79,-30.81,-41.4,-1.532,0.648,3.427,-2.114
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",58,24.14,-39.16,-47.63,-1.451,0.574,4.845,-2.583
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",173,28.32,-66.79,-75.3,-2.54,0.584,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",269,31.6,-62.21,-66.84,-3.56,0.577,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",124,27.42,-67.14,-77.12,-2.092,0.601,5.682,-3.27
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",256,33.2,-60.05,-68.62,-3.042,0.628,1.828,-1.424
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",195,28.21,-73.44,-76.83,-3.344,0.529,2.8,-2.006
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",157,29.3,-63.71,-72.07,-2.079,0.624,4.132,-2.547
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",173,28.32,-66.79,-75.3,-2.54,0.584,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",269,31.6,-62.21,-66.84,-3.56,0.577,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",124,27.42,-67.14,-77.12,-2.092,0.601,5.682,-3.27
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",256,33.2,-60.05,-68.62,-3.042,0.628,1.828,-1.424
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",195,28.21,-73.44,-76.83,-3.344,0.529,2.8,-2.006
ETHUSDC,RSI,1h,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",157,29.3,-63.71,-72.07,-2.079,0.624,4.132,-2.547
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",27,22.22,-23.66,-26.37,-1.801,0.423,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",31,38.71,-4.53,-11.73,-0.419,0.806,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",24,25.0,-23.71,-27.81,-1.321,0.537,5.682,-3.291
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",31,38.71,-6.04,-16.14,-0.44,0.788,2.057,-1.595
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",29,31.03,-12.81,-23.76,-0.767,0.681,3.502,-2.199
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",26,23.08,-12.14,-20.6,-0.431,0.744,6.745,-2.551
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",27,22.22,-23.66,-26.37,-1.801,0.423,3.688,-2.294
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",31,38.71,-4.53,-11.73,-0.419,0.806,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",24,25.0,-23.71,-27.81,-1.321,0.537,5.682,-3.291
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",31,38.71,-6.04,-16.14,-0.44,0.788,2.057,-1.595
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",29,31.03,-12.81,-23.76,-0.767,0.681,3.502,-2.199
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",26,23.08,-12.14,-20.6,-0.431,0.744,6.745,-2.551
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",124,23.39,-67.86,-71.34,-3.109,0.459,3.688,-2.274
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",182,33.52,-42.54,-48.77,-2.425,0.649,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",95,29.47,-52.18,-59.13,-1.441,0.68,5.522,-3.291
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",167,34.13,-44.85,-53.2,-2.157,0.647,1.892,-1.498
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",136,28.68,-57.55,-62.36,-2.27,0.567,3.078,-2.074
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",114,27.19,-59.23,-64.82,-1.953,0.587,4.32,-2.613
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",124,23.39,-67.86,-71.34,-3.109,0.459,3.688,-2.274
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",182,33.52,-42.54,-48.77,-2.425,0.649,1.694,-1.297
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",95,29.47,-52.18,-59.13,-1.441,0.68,5.522,-3.291
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",167,34.13,-44.85,-53.2,-2.157,0.647,1.892,-1.498
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",136,28.68,-57.55,-62.36,-2.27,0.567,3.078,-2.074
ETHUSDC,RSI,1h,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",114,27.19,-59.23,-64.82,-1.953,0.587,4.32,-2.613
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",139,34.53,-33.52,-43.49,-1.01,0.8,3.613,-2.294
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",220,34.55,-46.11,-49.07,-2.92,0.669,1.673,-1.297
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",99,33.33,-35.53,-52.78,-0.817,0.797,5.513,-3.291
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",235,34.47,-51.28,-54.75,-3.202,0.623,1.454,-1.217
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",188,35.11,-43.78,-50.37,-1.803,0.735,2.355,-1.712
ETHUSDC,EMA,1h,"{""short_span"": 5, ""long_span"": 20}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",140,39.29,-13.92,-38.22,-0.229,0.921,3.355,-2.277
ETHUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",125,35.2,-27.44,-44.66,-0.861,0.817,3.607,-2.294
ETHUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",173,34.1,-40.07,-43.41,-2.63,0.642,1.668,-1.297
ETHUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",92,33.7,-31.0,-50.45,-0.706,0.818,5.538,-3.291
ETHUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",184,31.52,-49.87,-50.75,-3.603,0.551,1.455,-1.204
ETHUSDC,EMA,1h,"{""short_span"": 9, ""long_span"": 21}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",155,34.19,-41.15,-49.43,-1.815,0.694,2.318,-1.692
